app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,fft1_todo_queue,fft2_todo_queue,gemm1_todo_queue,gemm2_todo_queue,zip1_todo_queue,cpu1,cpu2,cpu3,fft1,fft2,gemm1,gemm2,zip1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
18,wifi-tx-nb-aarch64,62288,738800199,100,10,5,550410385418144,-662764351,813035466,12661,39454,14596,0,0,0,5,5,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,166640,56363,3797,5683,131,57,54795,3875,2981,59190148,21801514,19480,446116,830,571,20070319,17706,100713
19,pulse_doppler-nb-aarch64,17496,1118638532,512,86,64,550410183661465,-201756679,1152453880,11471,233124,15395,0,0,0,64,64,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,767896,230040,19208,28278,920,523,207747,21064,20466,6526278,8644471,107957,112005,5234,3982,7737984,21411,2546
20,pulse_doppler-nb-aarch64,17496,1617310947,512,123,64,550410274881529,91220064,1679227214,11391,269657,14979,0,0,0,64,64,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,783556,272896,22483,32834,1047,240,116296,11433,28168,9260934,4610172,102946,103933,3335,2832,7522902,88201,3892
21,pulse_doppler-nb-aarch64,17496,1818920161,512,127,64,550410398694670,123813141,1898855568,11491,5112870,81286,0,0,0,64,63,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,889284,256562,21894,27251,746,254,198211,19423,28158,11689007,3723449,59817,94274,3780,3264,8546679,108269,40356
1,SAR-noapi-aarch64,21984,4398297366,0,0,0,550410047391669,-351303001,4438795912,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,392992337,149281067,292805,1412484,22500,2668,138548830,215481,1080883
3,SAR-noapi-aarch64,21984,4269337951,0,0,0,550410275792700,228401031,4337105052,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,408816166,148873120,239717,1264854,23459,3528,149072383,243867,1225516
2,SAR-noapi-aarch64,21984,4555597562,0,0,0,550410183661465,-92131235,4630429229,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,394185789,137705766,270683,1350081,20561,2014,142888315,213034,1170803
0,SAR-noapi-aarch64,21984,4932458667,0,0,0,550409933197539,-250463926,4951212331,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,393261860,149826891,287761,1396851,20173,2476,139714784,235774,1101091
4,SAR-noapi-aarch64,21984,4656513745,0,0,0,550410389984160,456786621,4745424479,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,393785888,143633623,287262,1436589,19611,2544,141195758,218241,1105836
25,SAR_nb-aarch64,18024,4784492053,2305,506,257,550410360872341,-29111819,4861021850,8371,2861906,29022,163,169,143,257,256,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,8263123,4024539,91986,87337,7383,1549,3058531,74174,88368,342907646,121005039,308997,1163373,14103,3489,126272919,215405,1024470
26,SAR_nb-aarch64,18024,5731336039,2305,504,256,550410534917811,174045470,5797516472,8281,4769997,33138,143,147,157,256,256,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,7868521,3339989,96282,108900,7874,1251,3439383,62957,80204,308536268,117228526,258763,1163428,9785,2522,137332598,274557,984004
27,SAR_nb-aarch64,18024,6791405599,2305,495,256,550410651501190,116583379,6852631686,8211,7091399,30524,140,138,165,256,256,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,10229155,3564778,95815,98064,5480,926,2500576,80023,53818,334997352,123118038,189467,1128609,11860,2767,131831215,305823,1095815
24,SAR_nb-aarch64,18024,8178818435,2305,392,256,550410215602436,-435898754,8239927841,8291,13787808,51121,162,153,139,256,256,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,8655136,3258624,88091,95442,5335,957,3219340,98757,70096,356059576,127063629,312542,1039399,16546,2287,130974877,158207,1028944
28,SAR_nb-aarch64,18024,8853681075,2305,455,256,550410796686776,581084340,8943721792,8211,10063596,40741,184,136,126,256,256,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,7691851,2466595,90949,97327,6616,551,3655729,93648,75797,339459920,128045416,298621,1180980,12791,2634,125612077,194197,982622
22,pulse_doppler-nb-aarch64,17496,14846465377,512,123,64,550410534917811,-261768965,14931836267,11471,7282487,121578,0,0,0,64,61,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,865627,205257,19982,28528,968,305,141116,16502,30979,3456258,3216577,85272,111892,3901,3348,9588784,102228,6759
23,pulse_doppler-nb-aarch64,17496,14805098284,512,127,63,550410646852855,111935044,14870683067,11361,48045,14638,0,0,0,63,62,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,868661,245035,15903,27600,1156,297,155981,12278,29665,18268481,9351530,123442,104347,4963,3487,2248379,13782,0
8,track_nb-aarch64,277488,55803662556,24580,1015,512,550410629716453,-17136402,55867544419,75227,126962066,113138,1,0,0,512,512,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,167241135,70692605,1446434,1193636,127796,9753,74609201,1443621,1133859,3569355615,1607728086,23858905,6450832,14838359,10542,1605541676,24501638,1744332
6,track_nb-aarch64,277488,57317903815,24580,1021,513,550410261395222,-368321231,57385613310,75218,124430233,114263,1,0,0,513,512,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,169294129,72045457,1370882,1211778,136638,9936,75156718,1396402,1059257,3560172010,1597723248,24402053,6444133,14902657,10400,1602724595,24356315,1903590
5,track_nb-aarch64,277488,58135968324,24580,1017,512,550410077301367,-184093855,58189281601,75347,143432612,114337,1,0,0,512,512,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,179882349,70152686,1454020,1187418,139733,9681,66019724,1415504,1111638,3584529767,1603826827,24418513,6604247,15018572,10274,1586207075,24682927,1946247
9,track_nb-aarch64,277488,58930130644,24580,1016,512,550410814411977,737110610,58959344053,75167,137134993,115643,1,0,0,512,512,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,180137086,72134495,1480666,1208815,129081,8137,68185440,1389939,1126789,3572299018,1591567352,24589303,6553440,15168679,9872,1595073494,24654833,2092574
7,track_nb-aarch64,277488,59261260549,24580,1020,595,550410445486425,-368925552,59360069292,75347,117877358,112748,1,0,0,595,512,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,170944774,75497735,1443344,1222483,128969,9326,74663686,1438608,1073281,3566230319,1601717639,24115271,6534295,15121503,10403,1602225313,24267300,2216377
4,radar_correlator-aarch64,12952,46966123,3,1,1,550472255708200,0,61387974,62396,1420432,651362,0,0,0,1,1,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,18578,7718,686,529,68,31,8,2,15,687423,350909,3108,4233,246,180,94109,0,0
7,temporal_mitigation-noapi-aarch64,68888,60074212,0,0,0,550472255708200,0,74165360,0,0,0,0,0,0,0,0,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,0,0,0,0,0,0,0,0,0,1286459,911229,3339,9511,198,193,439171,0,0
8,temporal_mitigation-noapi-aarch64,68888,18840593,0,0,0,550472329772760,74064560,56443290,0,0,0,0,0,0,0,0,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,0,0,0,0,0,0,0,0,0,2557337,904421,2255,9701,150,198,0,0,0
12,temporal_mitigation-aarch64,68760,52058802,4,1,1,550472315301694,-14471066,84912665,17682,6873237,2301560,0,0,0,0,0,1,1,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,230176,14767,862,892,113,58,7075,4,8,509458,604289,4523,10359,415,318,722846,908,545
5,radar_correlator-aarch64,12952,23565655,3,1,1,550472416787554,101485860,73021307,43275,48645,46508,0,0,0,1,1,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,11234,4214,245,326,26,19,0,0,0,1023832,376048,2172,4119,151,182,0,0,0
9,temporal_mitigation-noapi-aarch64,68888,22772045,0,0,0,550472435077352,18289798,87332326,0,0,0,0,0,0,0,0,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,0,0,0,0,0,0,0,0,0,142699,905598,2806,9231,148,162,853646,0,0
13,temporal_mitigation-aarch64,68760,45918218,4,1,1,550472447177271,12099919,98596761,9951,10263355,3446281,0,0,0,0,0,1,1,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,258213,14077,290,438,38,45,9868,367,641,2527096,902733,3897,9660,204,180,3852,0,0
25,radar_correlator-noapi-aarch64,13080,52658401,0,0,0,550472489951295,42774024,103348316,0,0,0,0,0,0,0,0,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,0,0,0,0,0,0,0,0,0,7545,409075,3525,4937,348,191,406186,0,0
26,radar_correlator-noapi-aarch64,13080,22196778,0,0,0,550472597132244,107180949,66311456,0,0,0,0,0,0,0,0,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,0,0,0,0,0,0,0,0,0,1047614,403040,1987,4277,114,122,0,0,0
6,radar_correlator-aarch64,12952,63106745,3,1,1,550472610221112,13088868,158697386,49595,282708,191652,0,0,0,1,1,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,3638,4216,225,281,19,3,12,0,362,865876,346146,2221,3910,212,206,0,0,0
14,wifi-tx-nb-aarch64,62288,812940147,100,10,5,550472425995515,-184225597,886376984,12502,820082,33214,0,0,0,5,5,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,116510,44768,3797,5164,162,83,55887,4220,5845,64057110,18662054,23846,413401,1040,740,19356423,19675,107765
15,wifi-tx-nb-aarch64,62288,724506600,100,10,6,550472596043525,170048010,752363224,12461,1598259,49263,0,0,0,5,6,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,109388,33969,3667,5826,242,73,54789,4068,5130,59091437,22991079,18915,412509,740,871,22587524,20942,102507
21,pulse_doppler-nb-aarch64,17496,982369885,512,118,64,550472461093391,-134950134,1026509676,11531,320012,16160,0,0,0,64,64,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,619745,216771,20711,29221,1006,304,198101,16789,33929,16371126,7071957,94207,82343,2357,2278,5052349,51836,63600
16,wifi-tx-nb-aarch64,62288,828575219,100,10,5,550472766148192,305054801,922904974,12561,19201,13947,0,0,0,5,5,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,107828,46904,3833,5216,134,44,62055,4384,5189,44798354,21875606,29442,516828,1306,1550,21682440,19894,67970
17,wifi-tx-nb-aarch64,62288,1258896336,100,9,6,550472936363149,170214957,1305869949,12742,1871657,103749,0,0,0,6,5,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,138109,46853,3294,4988,190,54,59183,4246,5338,50771550,14088924,16883,422769,941,824,23102097,23397,105300
18,wifi-tx-nb-aarch64,62288,1251857112,100,10,6,550473106450814,170087665,1330888918,12511,3299429,95155,0,0,0,6,5,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,161196,45533,3342,5044,151,48,55510,3854,6015,71276459,21549235,16919,372058,748,720,18755949,19909,111166
22,pulse_doppler-nb-aarch64,17496,2228701365,512,118,64,550472593528694,-512922120,2263067369,11511,7155104,154338,0,0,0,64,64,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,676562,197138,18215,26138,1007,401,233930,20936,35984,13174143,5259741,96388,93359,2712,4022,6218372,68140,80637
23,pulse_doppler-nb-aarch64,17496,2387474870,512,117,64,550472723756856,130228162,2442873885,11511,1231273,23346,0,0,0,64,61,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,652215,214702,14524,22183,1101,358,268185,18192,28752,14024362,7815198,99622,80719,2613,1949,6149853,44356,102361
24,pulse_doppler-nb-aarch64,17496,2282015073,512,118,64,550472855086828,131329972,2354345770,11521,7629463,235716,0,0,0,64,64,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,752089,206416,16305,23421,875,289,239832,19931,35150,18450378,6054389,62136,55696,2378,3412,8468160,112958,94435
10,SAR_nb-aarch64,18024,3718542366,2305,502,262,550472301342850,-553743978,3747516491,8191,6312230,29074,170,161,163,262,239,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,8858836,3252804,77198,101258,6814,812,2953184,70396,84342,328907111,129313977,340948,1195756,18375,3292,127230532,192658,1182242
11,SAR_nb-aarch64,18024,4115932073,2305,509,256,550472477884399,176541549,4167324688,8291,2011101,28243,165,167,163,250,256,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,9114532,3373578,88341,99855,6582,724,2964295,86573,111906,345330978,124984558,235515,1126363,8591,2953,130442164,312178,1219800
20,SAR-noapi-aarch64,21984,4071925396,0,0,0,550472530198746,52314347,4144806558,0,0,0,0,0,0,0,0,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,0,0,0,0,0,0,0,0,0,393867528,145557618,267810,1418921,19671,2598,143551626,272063,1028835
19,SAR-noapi-aarch64,21984,4299760240,0,0,0,550472412594906,-117603840,4369598188,0,0,0,0,0,0,0,0,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,0,0,0,0,0,0,0,0,0,387668110,146351381,319698,1485066,15696,6450,138051090,258504,999052
2,track_nb-aarch64,277488,45273869319,24580,1024,512,550472500788948,88194042,45315131161,75058,126259615,113996,1,0,0,512,512,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,163709316,68327717,1381586,1168867,130802,7052,70439989,1338856,1314143,3555183630,1610337420,24781895,6478243,15236459,24212,1609843701,24272344,2362192
0,track_nb-aarch64,277488,47082963768,24580,1022,590,550472181850300,-318938648,47096835874,75217,126654935,111222,1,0,0,590,516,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,163945507,68970218,1450603,1197984,131710,6770,71219365,1341885,1348216,3562553781,1615224741,24442968,6480098,15107091,9841,1598136180,23921784,2358311
3,track_nb-aarch64,277488,47362697308,24580,1023,639,550472660253201,478402901,47438188851,75057,128425321,115301,1,0,0,516,639,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,170279967,74001114,1399666,1189743,127482,7223,68489698,1357388,1313819,3562096900,1619548202,24545458,6522580,14980006,18328,1598241925,24492867,2155675
1,track_nb-aarch64,277488,47798713643,24580,1014,512,550472341490981,-318762220,47842174156,75288,126045704,112929,1,0,0,512,512,0,0,0,0.036825,0.000212,0.000196,0.101087,0.101950,0.000254,0.000225,0.000000,178066863,73255248,1413987,1187425,129232,7355,71547811,1458579,1282408,3570246045,1602100419,24746228,6523967,14757342,12575,1602223254,24860072,1795154
