app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,gpu1_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,gpu1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
25,temporal_mitigation-jetson,68720,104236064,4,1,1,17111411301809248,-7100512,184207680,6912,2688640,684672,1,0,0,0,1,1,1,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,22890,4876,376,223,245,16,3528,221,746,1674467,524545,3526,2853,997,365,0,0,0
8,temporal_mitigation-noapi-jetson,68848,1821120,0,0,0,17111411471164800,169355552,18468192,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,1700292,528175,1677,2269,700,175,0,0,0
28,SAR-noapi-jetson,21944,506865664,0,0,0,17111411042569376,-428595424,527527904,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,247222809,69834941,647498,156047,254956,4938,70516635,374165,56916
16,wifi-tx-nb-jetson,62248,353400256,100,10,2,17111411223113984,180544608,379641376,6144,9681952,247776,2,1,1,1,1,1,1,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,999354,248172,10394,13483,6228,477,257997,8452,30099,10502924,3955661,29072,29561,3475,1374,733508,0,0
26,temporal_mitigation-jetson,68720,100034208,4,1,1,17111411486580512,263466528,125570304,11232,1265056,330032,1,0,0,0,0,1,1,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,16207,4552,195,200,282,23,8050,177,767,914,534478,3114,4839,1220,555,534265,0,0
27,temporal_mitigation-jetson,68720,87258048,4,1,1,17111411671485856,184905344,115297760,6752,289664,84808,1,1,1,1,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,24313,8070,338,151,186,8,3541,136,1068,722545,532881,3037,4023,1065,246,310423,0,0
19,SAR_nb-jetson,17984,930438112,2305,144,73,17111411104912064,-566573792,970992672,1312,2965568,16975,73,33,35,33,35,29,26,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,48744804,9980005,220202,198924,129697,3818,10206600,242486,758690,252601672,66721707,417288,99674,305786,7826,51866204,377311,436846
29,SAR-noapi-jetson,21944,1057337888,0,0,0,17111411144201760,39289696,1067695808,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,277061628,73467177,482791,189367,74051,3866,59955965,634094,351322
30,SAR-noapi-jetson,21944,1266120032,0,0,0,17111411245841344,101639584,1286709824,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,279704182,73571369,674781,175362,205309,2893,54233858,476906,707011
31,SAR-noapi-jetson,21944,1255906752,0,0,0,17111411347477664,101636320,1330607648,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,226167674,64295729,517814,205310,344678,2613,75282232,603522,780255
