app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,cpu8_todo_queue,cpu9_todo_queue,cpu10_todo_queue,cpu11_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
16,wifi-tx-nb-x86,67888,903675869,100,6,4,209628575121282,-308003807,914529158,2738,428218,35549,1,1,2,1,2,2,2,2,3,3,4,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,1128603,26029,5440,4389,260,132,174363,5702,9240,12216809,94460,36769,37026,230,0,0,0,0
10,pulse_doppler-nb-x86,20528,3991091340,512,6,26,209628345305508,-229815774,3999474333,2402,1925608,26401,1,1,1,2,5,1,4,21,15,14,26,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,4720234,95898,12432,13903,437,331,829789,33287,45580,839509,150124,109529,65172,3571,1351,2054807,0,0
13,pulse_doppler-nb-x86,20528,3669519010,512,3,22,209628803921415,458615907,3677822596,2599,8487368,55764,1,2,1,1,3,10,12,7,22,22,22,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,4572384,120375,11584,13035,450,355,828285,35936,39901,3545719,241980,72683,60807,2109,297,3051969,80456,0
11,pulse_doppler-nb-x86,20528,3987072885,512,12,13,209628495094062,-308827353,3987842050,2597,179764,24073,9,11,8,8,8,11,8,8,13,12,10,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,5350747,116107,12419,12506,468,300,977839,35374,37353,398768,715850,192995,68288,5061,0,0,0,0
12,pulse_doppler-nb-x86,20528,3832456674,512,33,12,209628649472012,154377950,3840713899,2618,4931329,41246,8,11,9,9,9,11,9,9,12,9,12,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,4735401,111505,9566,16443,486,333,748605,35912,52972,3984968,194068,66828,46678,1775,573,3672613,105119,0
0,track_nb-x86,291568,4812551190,24580,1024,318,209628127001713,-522470299,4816813273,14392,18702198,66914,89,88,91,93,89,103,94,109,213,243,318,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,2205211216,14044366,2762303,1135875,55013,11737,436215548,7427500,3348876,2818814950,64897845,11953799,3150841,58393,3085,908255583,22801482,921373
1,track_nb-x86,291568,4909588763,24580,1024,309,209628256748077,129746364,4924571452,13713,23848421,41832,90,91,89,93,92,93,107,120,203,271,309,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,2440468166,15385568,4046723,1057050,45937,9012,482777073,7276304,2879643,2808540835,68270103,15572128,3683915,57666,2449,905764207,20625831,1926592
2,track_nb-x86,291568,4871806220,24580,1024,307,209628389120636,132372559,4872130445,13894,15457598,34779,93,91,91,94,94,94,93,121,222,292,307,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,2405110971,15786943,4815193,1080851,40535,7246,443520863,6764658,3143486,2879276045,68622532,16681527,3569506,63354,1770,927245939,20292096,2115767
3,track_nb-x86,291568,4783900847,24580,1024,384,209628521497236,132376600,4785797380,13702,14928741,35729,93,93,93,93,93,95,102,123,187,350,384,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,2513609756,15518060,4383312,1094271,55903,7342,415073460,8506597,2880168,2800782328,68114302,15435710,3471639,56799,2736,908710714,20978177,1200482
4,track_nb-x86,291568,4745305378,24580,1024,303,209628653867642,132370406,4756497258,14073,15522538,34859,89,89,89,92,93,93,100,125,201,287,303,0.046417,0.054259,0.048018,0.055911,0.072454,0.072130,0.086400,0.108796,0.128119,0.134328,0.233634,2291703711,15949757,3845865,1095613,53978,8986,438762908,7259948,3473115,2835924616,61326225,14148962,3831928,53414,1727,918772802,23467495,1508649
