app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,gpu1_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,gpu1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
28,SAR-noapi-jetson,21944,505414016,0,0,0,17111277969074656,-422928640,526156992,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,243383632,64603643,370221,178126,253929,4247,78022288,531262,75492
27,temporal_mitigation-jetson,68720,64392384,4,1,1,17111278600437312,631362656,84506304,16288,36608,25656,0,0,0,1,1,1,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,38223,2621,160,133,255,16,5787,240,1195,1674392,527328,3645,2809,1112,341,0,0,0
30,SAR-noapi-jetson,21944,584331136,0,0,0,17111278172353952,-428083360,596537600,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,266966970,67449882,495521,139708,105101,5031,77233871,507796,98125
32,SAR-noapi-jetson,21944,622267264,0,0,0,17111278375639872,203285920,661983456,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,291081945,78935010,587122,138042,175251,4453,58715587,477935,274135
29,SAR-noapi-jetson,21944,968475520,0,0,0,17111278070714240,-304925632,990070368,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,251107187,67006800,514598,188858,302810,4804,72905718,607548,607608
31,SAR-noapi-jetson,21944,1051237120,0,0,0,17111278274047328,203333088,1066917184,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,289473549,77433417,639565,153926,205620,1814,67092450,650133,626564
26,temporal_mitigation-jetson,68720,1312197760,4,1,1,17111278415581792,141534464,1340170048,11456,1244320,329104,0,0,0,0,1,0,1,1,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,180922,55580,4169,136,171,15,50102,3985,15375,1674284,532567,3620,2549,1177,286,0,0,0
19,SAR_nb-jetson,17984,4038444576,2305,96,64,17111278040042752,-375539040,4050951392,1376,17269504,43964,64,40,50,64,41,37,32,64,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,60588815,14439853,749588,460892,793427,42811,15475756,752448,2955506,207869323,61244385,288055,178042,305000,11529,52725967,621347,713370
20,SAR_nb-jetson,17984,4370551008,2305,350,64,17111278232723424,192680672,4398552256,1440,6316896,32283,64,46,47,53,47,45,43,64,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,65762278,17172610,711612,378571,606456,45963,16491540,799518,3098615,197814137,63363322,579230,180158,249955,38918,49262552,296029,1038865
14,wifi-tx-nb-jetson,62248,5393788640,100,7,2,17111277943974496,-288748928,5410580448,6048,1685933792,17103740,2,2,2,1,2,2,1,2,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,661839429,235009678,1946017,1826631,2057349,78247,216762378,1788236,3505271,1969800,1455470,19861,28973,4837,1145,2842407,17114,22772
